Date,Close_ZW=F,High_ZW=F,Low_ZW=F,Open_ZW=F,Volume_ZW=F,Return,Vol_5,MA_5,DATE,GPRD,GPRD_THREAT,EVENT
2007-08-22,718.5,720.0,686.25,691.0,18387,,,686.0,2007-08-22,76.27,44.12,
2007-08-23,722.5,735.0,708.5,716.5,10282,,,695.9,2007-08-23,58.58,58.45,
2007-08-24,725.75,732.0,718.5,723.5,9662,,,706.65,2007-08-24,77.18,66.74,
2007-08-27,722.25,729.5,718.75,725.75,13475,,,716.1,2007-08-27,75.39,36.87,
2007-08-28,720.5,737.75,718.0,722.0,13433,,,721.9,2007-08-28,83.41,66.06,
2007-08-29,742.0,742.0,714.0,720.75,10792,,,726.6,2007-08-29,74.04,58.89,
2007-08-30,770.0,774.0,741.75,742.0,12286,,,736.1,2007-08-30,81.22,91.66,
2007-08-31,767.0,793.5,761.25,768.5,4441,,,744.35,2007-08-31,77.52,74.38,
2007-09-04,807.0,811.25,783.25,784.0,4440,,,761.3,2007-09-04,115.38,99.04,
2007-09-05,842.5,886.0,808.25,808.25,5186,,,785.7,2007-09-05,91.66,89.36,
2007-09-06,816.0,844.0,808.0,843.5,1385,,,800.5,2007-09-06,100.21,101.85,
2007-09-07,840.0,838.0,808.75,818.5,1819,,,814.5,2007-09-07,109.41,80.87,
2007-09-10,849.0,863.75,837.0,837.0,452,,,830.9,2007-09-10,122.55,101.91,
2007-09-11,871.0,867.25,843.0,850.0,270,,,843.7,2007-09-11,105.62,138.39,
2007-09-12,840.0,887.75,838.75,881.5,354,,,843.2,2007-09-12,99.83,100.62,
2007-09-13,825.5,845.25,815.5,845.25,190,,,845.1,2007-09-13,124.08,91.18,
2007-09-14,838.0,841.0,815.0,815.0,41618,,,844.7,2007-09-14,85.01,63.38,
2007-09-17,875.0,876.0,853.75,854.5,38929,,,849.9,2007-09-17,44.76,74.45,
2007-09-18,869.0,898.0,865.25,876.5,43201,,,849.5,2007-09-18,98.49,98.28,
2007-09-19,845.0,875.75,839.0,870.75,38003,,,850.5,2007-09-19,72.01,72.9,
2007-09-20,850.0,862.5,839.5,845.5,41479,,,855.4,2007-09-20,121.83,135.07,
2007-09-21,874.0,879.75,850.25,850.25,36210,,,862.6,2007-09-21,87.09,75.1,
2007-09-24,877.75,896.25,870.5,876.0,34257,,,863.15,2007-09-24,90.24,125.06,
2007-09-25,887.25,905.0,872.75,879.5,43089,,,866.8,2007-09-25,106.34,91.1,
2007-09-26,917.25,917.25,885.0,887.25,46091,,,881.25,2007-09-26,97.6,108.21,
2007-09-27,933.0,946.75,925.5,929.25,46737,,,897.85,2007-09-27,177.98,212.05,
2007-09-28,939.0,961.5,921.75,933.0,49470,,,910.85,2007-09-28,118.72,134.84,
2007-10-01,952.5,958.5,941.75,953.25,33762,,,925.8,2007-10-01,121.76,125.07,
2007-10-02,922.5,959.0,922.5,955.0,27342,,,932.85,2007-10-02,103.52,113.13,
2007-10-03,927.0,944.0,892.5,913.5,63924,,,934.8,2007-10-03,81.43,62.88,
2007-10-04,906.0,948.0,904.25,939.0,52448,,,929.4,2007-10-04,86.28,78.27,
2007-10-05,890.0,912.25,888.0,907.25,41717,,,919.6,2007-10-05,125.0,149.14,
2007-10-08,860.0,889.0,860.0,886.5,20495,,,901.1,2007-10-08,126.3,84.02,
2007-10-09,845.5,876.25,835.0,845.75,59866,,,885.7,2007-10-09,72.08,62.54,
2007-10-10,853.0,858.5,841.0,845.0,41844,,,870.9,2007-10-10,82.37,48.93,
2007-10-11,883.0,883.0,852.0,853.0,34455,,,866.3,2007-10-11,68.59,42.25,
2007-10-12,857.5,890.0,853.0,886.0,45819,,,859.8,2007-10-12,77.94,106.48,
2007-10-15,833.5,863.0,827.5,856.0,42938,,,854.5,2007-10-15,82.16,86.95,
2007-10-16,828.5,836.0,815.5,832.0,43414,,,851.1,2007-10-16,151.87,163.11,
2007-10-17,820.5,837.5,818.25,830.75,36083,,,844.6,2007-10-17,175.77,211.37,
2007-10-18,825.5,831.75,818.5,824.0,29559,,,833.1,2007-10-18,94.25,87.59,
2007-10-19,855.5,855.5,824.25,827.0,38799,,,832.7,2007-10-19,111.0,140.88,
2007-10-22,871.0,874.25,837.25,855.25,38122,,,840.2,2007-10-22,91.91,61.14,
2007-10-23,841.0,878.0,841.0,873.25,45106,,,842.7,2007-10-23,131.4,106.72,
2007-10-24,811.0,840.5,811.0,838.0,31782,,,840.8,2007-10-24,157.74,161.44,
2007-10-25,802.0,814.75,790.25,804.25,41556,,,836.1,2007-10-25,126.8,140.58,
2007-10-26,800.0,810.0,795.5,799.75,27166,,,825.0,2007-10-26,173.0,226.4,
2007-10-29,828.5,830.0,798.5,800.0,36410,,,816.5,2007-10-29,98.36,105.16,
2007-10-30,814.0,829.0,808.75,828.5,45067,,,811.1,2007-10-30,102.52,69.26,
2007-10-31,808.0,823.25,804.0,812.75,36813,,,810.5,2007-10-31,74.07,73.91,
2007-11-01,778.25,825.0,778.0,811.0,56769,,,805.75,2007-11-01,81.31,87.24,
2007-11-02,778.5,786.5,774.5,778.5,40844,,,801.45,2007-11-02,106.58,124.55,
2007-11-05,785.0,792.5,773.0,778.0,34815,,,792.75,2007-11-05,149.0,172.88,
2007-11-06,797.0,804.0,786.25,787.25,32875,,,789.35,2007-11-06,172.83,175.65,
2007-11-07,787.75,811.0,786.25,799.0,42671,,,785.3,2007-11-07,93.31,96.99,
2007-11-08,762.0,791.5,761.75,787.25,44058,,,782.05,2007-11-08,140.0,153.76,
2007-11-09,762.0,765.5,744.75,762.5,49684,,,778.75,2007-11-09,121.16,146.54,
2007-11-12,761.0,770.5,748.5,762.5,44183,,,773.95,2007-11-12,101.76,81.7,
2007-11-13,748.0,765.0,745.75,761.0,43481,,,764.15,2007-11-13,87.67,124.97,
2007-11-14,752.5,759.25,740.75,748.0,35156,,,757.1,2007-11-14,128.47,178.04,
2007-11-15,765.5,773.25,753.75,754.0,40901,,,757.8,2007-11-15,94.64,130.42,
2007-11-16,749.5,770.0,745.75,767.75,35556,,,755.3,2007-11-16,127.41,168.54,
2007-11-19,756.25,764.0,750.25,750.75,23744,,,754.35,2007-11-19,63.13,71.83,
2007-11-20,773.5,774.75,749.0,757.5,33111,,,759.45,2007-11-20,57.78,53.38,
2007-11-21,803.5,803.5,772.0,773.75,25119,,,769.65,2007-11-21,32.92,14.93,
2007-11-23,826.5,833.5,805.5,810.75,12015,,,781.85,2007-11-23,118.9,137.31,
2007-11-26,814.0,841.0,811.5,825.5,12924,,,794.75,2007-11-26,51.36,48.81,
2007-11-27,829.0,830.75,806.25,830.5,13485,,,809.3,2007-11-27,108.19,111.13,
2007-11-28,859.0,859.0,822.0,831.0,8903,,,826.4,2007-11-28,68.89,84.68,
2007-11-29,869.0,892.0,859.0,869.0,12192,,,839.5,2007-11-29,57.43,52.09,
2007-11-30,867.0,888.75,845.75,864.0,9575,,,847.6,2007-11-30,77.38,69.3,
2007-12-03,855.0,866.5,845.25,865.75,3976,,,855.8,2007-12-03,56.93,71.01,
2007-12-04,875.0,873.75,855.75,857.75,3664,,,865.0,2007-12-04,133.6,161.58,
2007-12-05,863.75,876.0,850.25,876.0,4234,,,865.95,2007-12-05,183.72,249.13,
2007-12-06,871.0,874.5,855.0,855.0,3220,,,866.35,2007-12-06,109.26,128.53,
2007-12-07,903.5,903.75,871.5,872.75,3082,,,873.65,2007-12-07,104.27,111.16,
2007-12-10,909.0,927.0,903.5,916.25,1403,,,884.45,2007-12-10,78.79,101.25,
2007-12-11,894.0,911.0,890.0,910.75,1018,,,888.25,2007-12-11,119.51,122.31,
2007-12-12,934.0,931.0,885.5,885.5,523,,,902.3,2007-12-12,119.94,99.73,
2007-12-13,934.0,950.5,910.75,934.0,339,,,914.9,2007-12-13,89.02,58.32,
2007-12-14,939.0,948.5,926.25,937.0,49978,,,922.0,2007-12-14,70.9,75.47,
2007-12-17,966.0,1009.5,965.75,984.0,66022,,,933.4,2007-12-17,86.97,62.89,
2007-12-18,952.0,977.0,945.5,969.25,37540,,,945.0,2007-12-18,98.59,109.31,
2007-12-19,973.5,979.0,947.0,954.5,27123,,,952.9,2007-12-19,105.27,98.47,
2007-12-20,954.0,983.0,950.25,977.0,31683,,,956.9,2007-12-20,95.5,109.19,
2007-12-21,949.0,959.75,938.25,954.75,21390,,,958.9,2007-12-21,64.53,76.66,
2007-12-24,935.25,947.0,928.5,944.0,17121,,,952.75,2007-12-24,102.4,118.47,
2007-12-26,941.25,952.5,934.0,939.0,14609,,,950.6,2007-12-26,58.63,58.5,
2007-12-27,915.0,946.0,913.0,940.75,20921,,,938.9,2007-12-27,105.97,97.91,
2007-12-28,885.0,920.25,885.0,914.0,30279,,,925.1,2007-12-28,186.46,197.93,
2007-12-31,885.0,899.5,877.25,883.0,18904,,,912.3,2007-12-31,87.29,79.84,
2008-01-02,915.0,915.0,888.25,892.5,19795,,,908.25,2008-01-02,95.0,68.69,
2008-01-03,945.0,945.0,919.0,920.0,35847,,,909.0,2008-01-03,82.81,60.6,
2008-01-04,931.5,958.0,916.25,947.0,43772,,,912.3,2008-01-04,87.35,89.4,
2008-01-07,903.0,934.0,902.0,926.75,37282,,,915.9,2008-01-07,78.18,82.12,
2008-01-08,907.5,929.75,895.5,903.75,49999,,,920.4,2008-01-08,84.46,98.84,
2008-01-09,889.5,916.5,889.25,912.25,41809,,,915.3,2008-01-09,123.04,94.44,
2008-01-10,882.5,907.0,878.5,887.0,51394,,,902.8,2008-01-10,104.03,104.72,
2008-01-11,909.25,912.5,885.0,890.0,51394,,,898.35,2008-01-11,56.55,34.65,
2008-01-14,917.0,939.25,902.75,912.5,51394,,,901.15,2008-01-14,90.81,90.61,
2008-01-15,932.0,943.5,901.0,914.0,51394,,,906.05,2008-01-15,95.92,74.45,
2008-01-16,926.5,942.75,902.0,931.75,51394,,,913.45,2008-01-16,94.73,66.07,
2008-01-17,940.5,956.5,927.25,928.5,51394,,,925.05,2008-01-17,72.99,37.35,
2008-01-18,962.5,967.5,923.5,940.25,49162,,,935.7,2008-01-18,47.15,53.91,
2008-01-22,934.0,986.5,932.5,949.75,70336,,,939.1,2008-01-22,83.23,88.59,
2008-01-23,905.0,951.75,904.25,935.0,56849,,,933.7,2008-01-23,137.01,126.59,
2008-01-24,909.0,929.0,902.25,914.75,54230,,,930.2,2008-01-24,88.51,98.14,
2008-01-25,933.0,938.5,903.25,912.0,47992,,,928.7,2008-01-25,92.98,82.15,
2008-01-28,963.0,963.0,933.0,939.75,44258,,,928.8,2008-01-28,89.24,94.98,
2008-01-29,944.0,993.0,939.25,974.5,70331,,,930.8,2008-01-29,66.89,90.05,
2008-01-30,922.5,950.5,921.5,948.25,43121,,,934.3,2008-01-30,36.6,30.44,
2008-01-31,929.5,942.25,909.5,923.0,45353,,,938.4,2008-01-31,93.08,54.63,
2008-02-01,943.0,957.25,933.5,934.0,65887,,,940.4,2008-02-01,99.69,108.95,
2008-02-04,973.0,973.0,948.0,948.5,37914,,,942.4,2008-02-04,117.29,94.58,
2008-02-05,1003.0,1003.0,972.25,977.75,49367,,,954.2,2008-02-05,99.18,71.47,
2008-02-06,1033.0,1033.0,1016.0,1017.5,48835,,,976.3,2008-02-06,85.02,80.79,
2008-02-07,1063.0,1063.0,1034.0,1060.0,70240,,,1003.0,2008-02-07,52.54,56.79,
2008-02-08,1093.0,1093.0,1079.0,1079.0,37942,,,1033.0,2008-02-08,77.52,74.38,
2008-02-11,1048.0,1153.0,1055.0,1153.0,113696,,,1048.0,2008-02-11,89.34,89.14,
2008-02-12,1007.0,1064.25,989.0,1048.0,74474,,,1048.8,2008-02-12,90.07,66.57,
2008-02-13,991.5,1014.75,980.0,1005.25,63197,,,1040.5,2008-02-13,102.62,122.66,
2008-02-14,1032.0,1044.75,1002.75,1009.5,47731,,,1034.3,2008-02-14,89.6,85.8,
2008-02-15,1027.5,1050.5,1011.5,1039.25,33840,,,1021.2,2008-02-15,114.53,87.91,
2008-02-19,1036.0,1060.25,1018.25,1026.75,41677,,,1018.8,2008-02-19,114.23,94.98,
2008-02-20,1020.0,1042.0,1008.25,1042.0,38718,,,1021.4,2008-02-20,73.75,61.32,
2008-02-21,1029.5,1032.5,1007.75,1020.75,22590,,,1029.0,2008-02-21,83.1,57.19,
2008-02-22,1049.5,1052.0,1015.0,1034.25,20416,,,1032.5,2008-02-22,81.02,77.74,
2008-02-25,1109.5,1109.5,1051.0,1051.0,13269,,,1048.9,2008-02-25,83.67,75.9,
2008-02-26,1199.5,1199.5,1106.5,1199.5,19792,,,1081.6,2008-02-26,103.22,98.84,
2008-02-27,1280.0,1334.5,1065.25,1248.0,22235,,,1133.6,2008-02-27,67.13,87.37,
2008-02-28,1169.0,1260.75,1160.0,1229.0,10902,,,1161.5,2008-02-28,90.68,89.54,
2008-02-29,1073.0,1167.0,1077.25,1155.0,4942,,,1166.2,2008-02-29,81.01,54.89,
2008-03-03,1093.0,1247.0,1078.0,1078.0,3397,,,1162.9,2008-03-03,122.55,113.9,
2008-03-04,1077.5,1116.25,1044.25,1088.25,1425,,,1138.5,2008-03-04,160.11,171.6,
2008-03-05,1096.0,1126.75,1073.25,1073.25,1075,,,1101.7,2008-03-05,95.76,109.48,
2008-03-06,1114.0,1124.75,1086.5,1119.0,542,,,1090.7,2008-03-06,113.23,130.36,
2008-03-07,1092.5,1110.25,1084.75,1106.25,910,,,1094.6,2008-03-07,91.69,59.03,
2008-03-10,1140.0,1094.0,1074.0,1079.5,118,,,1104.0,2008-03-10,64.74,29.91,
2008-03-11,1240.0,1298.0,1146.0,1146.0,676,,,1136.5,2008-03-11,39.71,27.52,
2008-03-12,1270.0,1293.0,1191.0,1200.0,274,,,1171.3,2008-03-12,99.56,100.35,
2008-03-13,1234.0,1290.75,1245.0,1252.75,308,,,1195.3,2008-03-13,51.29,40.41,
2008-03-14,1160.0,1239.0,1190.25,1218.0,38180,,,1208.8,2008-03-14,89.45,69.73,
2008-03-17,1131.5,1222.0,1131.5,1184.25,31590,,,1207.1,2008-03-17,59.62,49.57,
2008-03-18,1164.0,1170.0,1119.75,1130.0,27167,,,1191.9,2008-03-18,80.57,66.99,
2008-03-19,1074.0,1170.0,1074.0,1164.5,31925,,,1152.7,2008-03-19,77.11,78.91,
2008-03-20,987.5,1094.0,976.0,1077.75,63257,,,1103.4,2008-03-20,38.26,31.82,
2008-03-24,1020.0,1062.25,987.5,987.5,33587,,,1075.4,2008-03-24,98.03,81.51,
2008-03-25,1067.5,1118.75,1015.0,1026.75,39963,,,1062.6,2008-03-25,86.48,68.78,
2008-03-26,1033.0,1091.25,1030.25,1084.0,36431,,,1036.4,2008-03-26,74.51,67.12,
2008-03-27,1014.0,1052.0,1000.0,1039.0,27510,,,1024.4,2008-03-27,64.9,84.47,
2008-03-28,989.0,1022.0,967.75,1012.5,28804,,,1024.7,2008-03-28,84.06,119.09,
2008-03-31,929.0,1015.0,929.0,998.0,28532,,,1006.5,2008-03-31,108.1,121.99,
2008-04-01,895.0,932.75,891.5,929.0,51718,,,972.0,2008-04-01,60.84,50.59,
2008-04-02,936.5,939.75,898.0,900.25,39522,,,952.7,2008-04-02,80.72,84.52,
2008-04-03,937.0,954.5,928.25,941.0,25464,,,937.3,2008-04-03,68.01,65.98,
2008-04-04,974.25,985.5,930.5,940.25,36027,,,934.35,2008-04-04,65.65,79.41,
2008-04-07,921.25,980.5,922.0,974.25,44211,,,932.8,2008-04-07,81.08,77.05,
2008-04-08,934.0,944.25,917.75,923.5,39306,,,940.6,2008-04-08,56.31,55.09,
2008-04-09,934.0,961.0,898.5,939.0,61248,,,940.1,2008-04-09,86.85,87.69,
2008-04-10,923.0,952.0,918.75,937.75,37289,,,937.3,2008-04-10,63.86,73.88,
2008-04-11,896.5,935.5,899.25,925.0,53899,,,921.75,2008-04-11,83.41,74.31,
2008-04-14,896.0,915.0,878.0,898.0,30662,,,916.7,2008-04-14,53.2,53.08,
2008-04-15,895.75,927.75,893.5,897.0,26743,,,909.05,2008-04-15,47.03,33.52,
2008-04-16,924.5,925.5,892.5,898.25,14911,,,907.15,2008-04-16,68.4,48.75,
2008-04-17,913.0,945.25,900.0,924.0,10833,,,905.15,2008-04-17,77.84,91.1,
2008-04-18,870.0,918.75,863.0,913.25,12723,,,899.85,2008-04-18,78.15,99.98,
2008-04-21,845.75,872.5,827.25,872.5,16407,,,889.8,2008-04-21,80.53,66.96,
2008-04-22,851.75,860.75,831.0,850.0,8594,,,881.0,2008-04-22,86.39,71.83,
2008-04-23,817.75,853.0,808.5,852.25,10058,,,859.65,2008-04-23,107.75,122.88,
2008-04-24,809.25,822.5,801.5,817.25,8207,,,838.9,2008-04-24,97.6,88.54,
2008-04-25,800.5,822.0,800.0,810.0,10394,,,825.0,2008-04-25,66.31,73.52,
2008-04-28,826.0,826.0,800.0,805.5,9179,,,821.05,2008-04-28,95.27,67.03,
2008-04-29,794.0,830.75,787.25,825.0,10405,,,809.5,2008-04-29,70.55,61.46,
2008-04-30,787.25,799.75,784.25,792.75,9537,,,803.4,2008-04-30,89.01,100.45,
2008-05-01,776.5,794.75,764.5,792.25,3027,,,796.85,2008-05-01,90.46,88.5,
2008-05-02,796.0,798.25,779.0,781.5,1197,,,795.95,2008-05-02,57.53,30.21,
2008-05-05,792.5,819.5,786.0,804.25,2723,,,789.25,2008-05-05,42.08,38.17,
2008-05-06,806.0,824.25,788.5,789.0,824,,,791.65,2008-05-06,76.23,57.63,
2008-05-07,795.0,810.25,792.25,805.5,535,,,793.2,2008-05-07,89.17,109.85,
2008-05-08,809.0,824.5,793.0,793.0,386,,,799.7,2008-05-08,55.67,55.55,
2008-05-09,791.5,793.0,780.0,787.75,309,,,798.8,2008-05-09,87.25,108.83,
2008-05-12,793.5,795.25,787.75,789.75,108,,,799.0,2008-05-12,113.97,85.6,
2008-05-13,785.5,795.5,784.0,790.0,224,,,794.9,2008-05-13,90.2,93.11,
2008-05-14,761.0,761.0,761.0,761.0,37353,,,788.1,2008-05-14,85.51,79.0,
2008-05-15,771.5,775.5,748.25,764.75,43626,,,780.6,2008-05-15,60.12,57.14,
2008-05-16,775.5,784.0,765.75,770.5,22353,,,777.4,2008-05-16,77.32,82.3,
2008-05-19,791.0,807.25,771.25,776.5,41163,,,776.9,2008-05-19,47.78,52.97,
2008-05-20,784.0,809.5,783.0,796.0,33432,,,776.6,2008-05-20,38.37,47.86,
2008-05-21,778.0,794.5,775.0,782.0,36152,,,780.0,2008-05-21,78.65,83.71,
2008-05-22,745.0,788.0,743.0,778.0,60066,,,774.7,2008-05-22,82.96,85.63,
2008-05-23,752.5,759.5,740.5,746.75,32763,,,770.1,2008-05-23,88.38,70.95,
2008-05-27,759.0,767.75,752.5,754.25,23734,,,763.7,2008-05-27,83.48,113.59,
2008-05-28,759.0,766.5,743.5,756.75,30302,,,758.7,2008-05-28,68.6,70.63,
2008-05-29,743.5,762.5,730.75,759.75,40036,,,751.8,2008-05-29,74.76,76.51,
2008-05-30,761.5,765.0,739.75,743.5,42560,,,755.1,2008-05-30,79.82,91.9,
2008-06-02,782.5,798.25,759.5,759.5,60732,,,761.1,2008-06-02,73.61,45.1,
2008-06-03,750.5,782.5,745.75,780.0,65896,,,759.4,2008-06-03,110.96,108.55,
2008-06-04,753.0,764.75,747.0,752.0,54902,,,758.2,2008-06-04,76.47,66.13,
2008-06-05,785.5,786.25,753.5,755.5,45432,,,766.6,2008-06-05,69.2,80.06,
2008-06-06,811.0,829.75,783.25,785.0,68857,,,776.5,2008-06-06,114.23,131.92,
2008-06-09,788.5,838.0,786.5,822.0,67880,,,777.7,2008-06-09,69.98,64.66,
2008-06-10,809.0,812.5,786.5,794.0,70599,,,789.4,2008-06-10,77.04,77.98,
2008-06-11,869.0,869.0,804.5,810.25,48017,,,812.6,2008-06-11,111.21,106.48,
2008-06-12,851.0,883.0,837.75,883.0,94244,,,825.7,2008-06-12,69.71,75.6,
2008-06-13,882.0,893.0,838.0,851.0,66901,,,839.9,2008-06-13,74.93,67.5,
2008-06-16,876.5,913.75,874.25,883.0,52267,,,857.5,2008-06-16,96.88,105.35,
2008-06-17,898.25,901.5,869.0,873.5,42895,,,875.35,2008-06-17,92.84,110.29,
2008-06-18,904.0,913.5,885.0,898.0,42212,,,882.35,2008-06-18,82.58,91.56,
2008-06-19,881.0,910.0,875.0,904.0,42824,,,888.35,2008-06-19,114.13,107.07,
2008-06-20,866.5,893.75,863.25,881.0,42944,,,885.25,2008-06-20,130.37,113.33,
2008-06-23,866.25,873.5,842.25,861.5,42540,,,883.2,2008-06-23,72.19,53.36,
2008-06-24,870.0,883.25,859.75,866.0,37015,,,877.55,2008-06-24,164.26,165.04,
2008-06-25,901.75,911.75,866.5,869.25,47858,,,877.1,2008-06-25,133.41,140.7,
2008-06-26,924.0,952.75,898.5,898.5,40435,,,885.7,2008-06-26,114.33,100.07,
2008-06-27,895.5,940.0,890.0,924.0,37102,,,891.5,2008-06-27,87.83,109.55,
2008-06-30,843.5,903.25,839.0,886.5,12426,,,886.95,2008-06-30,73.01,63.91,
2008-07-01,849.75,860.25,839.0,843.0,9976,,,882.9,2008-07-01,123.6,123.34,
2008-07-02,865.25,868.5,840.0,849.75,6028,,,875.6,2008-07-02,107.09,136.54,
2008-07-03,872.75,877.5,855.25,868.5,7222,,,865.35,2008-07-03,83.71,64.64,
2008-07-07,822.0,865.0,813.25,865.0,2490,,,850.65,2008-07-07,94.31,98.03,
2008-07-08,823.25,827.5,801.0,822.5,2788,,,846.6,2008-07-08,102.08,71.19,
2008-07-09,814.0,829.0,811.0,829.0,1216,,,839.45,2008-07-09,116.91,156.63,
2008-07-10,806.5,818.75,803.25,818.75,871,,,827.7,2008-07-10,136.99,108.73,
2008-07-11,819.0,832.25,801.0,809.5,601,,,816.95,2008-07-11,99.8,96.37,
2008-07-14,810.0,814.0,804.0,812.25,23010,,,814.55,2008-07-14,137.71,92.85,
2008-07-15,811.0,828.5,805.75,818.0,31701,,,812.1,2008-07-15,119.99,90.71,
2008-07-16,834.0,839.0,796.5,809.5,42152,,,816.1,2008-07-16,120.84,100.49,
2008-07-17,809.5,842.0,807.0,833.0,44059,,,816.7,2008-07-17,87.33,90.15,
2008-07-18,804.0,822.0,798.25,808.25,37060,,,813.7,2008-07-18,89.8,88.5,
2008-07-21,791.0,803.0,786.25,797.75,30732,,,809.9,2008-07-21,123.14,143.36,
2008-07-22,796.75,802.5,787.0,792.25,33848,,,807.05,2008-07-22,84.67,117.34,
2008-07-23,783.25,801.0,775.0,796.75,36081,,,796.9,2008-07-23,103.83,100.27,
2008-07-24,787.75,795.0,777.5,781.0,27383,,,792.55,2008-07-24,70.75,58.83,
2008-07-25,811.0,822.75,781.75,790.0,33800,,,793.95,2008-07-25,68.13,70.14,
2008-07-28,797.75,832.0,795.0,814.25,34235,,,795.3,2008-07-28,101.41,70.27,
2008-07-29,792.0,801.25,777.75,798.5,33142,,,794.35,2008-07-29,102.33,56.73,
2008-07-30,787.75,799.0,782.25,794.5,26321,,,795.25,2008-07-30,87.75,85.13,
2008-07-31,783.75,798.5,782.0,788.5,34638,,,794.45,2008-07-31,80.95,48.47,
2008-08-01,794.0,810.25,782.0,784.5,50820,,,791.05,2008-08-01,94.64,65.13,
2008-08-04,758.75,798.25,752.0,794.0,52230,,,783.25,2008-08-04,75.92,53.16,
2008-08-05,780.0,806.75,746.0,758.0,72316,,,780.85,2008-08-05,86.97,81.75,
2008-08-06,765.75,790.0,751.0,780.0,47456,,,776.45,2008-08-06,41.06,39.84,
2008-08-07,822.25,825.75,764.75,765.5,69560,,,784.15,2008-08-07,49.1,48.99,
2008-08-08,765.25,823.5,762.5,823.0,64065,,,778.4,2008-08-08,68.13,37.77,
2008-08-11,793.75,813.5,761.75,763.0,66081,,,785.4,2008-08-11,144.52,177.1,
2008-08-12,790.25,799.5,776.25,795.5,50628,,,787.45,2008-08-12,149.08,96.76,
2008-08-13,850.25,850.25,790.0,790.0,57707,,,804.35,2008-08-13,122.18,95.96,
2008-08-14,864.5,888.0,834.75,851.0,74921,,,812.8,2008-08-14,95.01,105.33,
2008-08-15,824.25,863.75,815.5,862.5,42925,,,824.6,2008-08-15,86.33,90.4,
2008-08-18,859.75,874.75,823.0,823.0,30324,,,837.8,2008-08-18,131.32,84.54,
2008-08-19,845.25,873.25,841.0,858.5,24065,,,848.8,2008-08-19,86.19,49.86,
2008-08-20,874.75,877.75,842.5,843.0,18444,,,853.7,2008-08-20,153.75,92.98,
2008-08-21,897.25,932.25,870.0,873.75,21925,,,860.25,2008-08-21,91.23,83.71,
2008-08-22,865.5,894.75,863.0,893.0,13437,,,868.5,2008-08-22,107.06,73.31,
2008-08-25,840.25,885.0,839.25,875.0,16849,,,864.6,2008-08-25,61.96,61.82,
2008-08-26,830.5,844.75,810.5,840.0,22769,,,861.65,2008-08-26,88.93,104.76,
2008-08-27,802.75,839.5,797.25,831.25,22642,,,847.25,2008-08-27,106.75,97.35,
2008-08-28,789.0,807.75,779.25,804.25,25403,,,825.6,2008-08-28,110.73,76.73,
2008-08-29,779.25,791.5,778.0,789.0,19876,,,808.35,2008-08-29,97.43,81.01,
2008-09-02,744.25,770.0,734.25,770.0,8856,,,789.15,2008-09-02,81.57,76.68,
2008-09-03,752.25,757.25,739.75,744.0,6634,,,773.5,2008-09-03,88.88,102.33,
2008-09-04,755.25,763.75,751.25,758.75,4725,,,764.0,2008-09-04,154.28,140.87,
2008-09-05,729.75,744.5,721.75,744.5,2976,,,752.15,2008-09-05,88.76,100.16,
2008-09-08,722.75,740.75,721.0,738.0,2122,,,740.85,2008-09-08,85.22,92.43,
2008-09-09,711.5,721.0,700.0,720.75,1514,,,734.3,2008-09-09,96.64,105.3,
2008-09-10,706.75,711.0,698.0,701.0,439,,,725.2,2008-09-10,63.04,57.66,
2008-09-11,707.25,714.75,699.5,699.5,444,,,715.6,2008-09-11,105.98,105.75,
2008-09-12,703.75,724.75,699.0,715.75,52550,,,710.4,2008-09-12,105.56,108.42,
2008-09-15,727.0,739.5,702.0,728.0,46012,,,711.25,2008-09-15,72.88,42.42,
2008-09-16,690.0,732.0,686.25,725.0,58147,,,706.95,2008-09-16,125.66,98.69,
2008-09-17,725.75,728.75,687.75,693.25,59169,,,710.75,2008-09-17,127.53,87.94,
2008-09-18,692.75,736.25,688.75,728.0,51317,,,707.85,2008-09-18,87.09,64.93,
2008-09-19,718.0,722.5,690.75,699.0,36389,,,710.7,2008-09-19,74.38,80.87,
2008-09-22,737.75,757.75,715.0,721.75,44321,,,712.85,2008-09-22,61.08,35.85,
2008-09-23,750.5,753.75,725.75,738.0,35875,,,724.95,2008-09-23,107.91,103.33,
2008-09-24,730.25,760.0,723.25,750.25,36277,,,725.85,2008-09-24,92.88,77.23,
2008-09-25,736.25,741.0,720.0,731.0,29255,,,734.55,2008-09-25,104.04,112.24,
2008-09-26,716.0,735.5,714.75,731.0,25563,,,734.15,2008-09-26,72.14,67.18,
2008-09-29,668.0,715.75,666.25,711.0,36417,,,720.2,2008-09-29,101.52,106.3,
2008-09-30,680.0,689.5,662.5,668.0,45368,,,706.1,2008-09-30,82.57,87.88,
2008-10-01,669.75,690.25,666.0,683.25,31595,,,694.0,2008-10-01,60.11,36.83,
2008-10-02,636.0,677.75,631.0,669.75,37368,,,673.95,2008-10-02,57.61,57.49,
2008-10-03,640.25,654.25,631.25,636.75,28238,,,658.8,2008-10-03,86.23,79.12,
2008-10-06,595.25,633.25,588.5,631.75,46054,,,644.25,2008-10-06,99.93,86.17,
2008-10-07,603.25,615.75,594.0,598.5,35000,,,628.9,2008-10-07,55.5,43.72,
2008-10-08,608.0,619.5,586.25,604.25,29559,,,616.55,2008-10-08,70.2,66.71,
